region_id,size_rank,region_name,region_type,state_name,state,metro,state_code_fips,municipal_code_fips,period_date,home_value
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2017,200634.67
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,12/31/2017,210418.97
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2017,297641.15
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,12/31/2017,256149.54
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2017,202185.70
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,12/31/2017,309707.01
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,12/31/2017,243401.13
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,12/31/2017,207254.82
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,12/31/2017,246598.26
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,12/31/2017,251306.75
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2018,201080.66
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,1/31/2018,210705.06
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2018,298041.37
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,1/31/2018,256209.36
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2018,202545.69
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,1/31/2018,309761.73
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,1/31/2018,243358.97
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,1/31/2018,208645.55
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,1/31/2018,245494.78
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,1/31/2018,251253.88
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/28/2018,201618.04
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,2/28/2018,211111.61
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/28/2018,298586.56
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,2/28/2018,256340.00
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/28/2018,203100.98
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,2/28/2018,310746.94
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,2/28/2018,243593.48
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,2/28/2018,210058.29
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,2/28/2018,245572.10
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,2/28/2018,252036.62
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,3/31/2018,202190.29
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,3/31/2018,211864.97
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,3/31/2018,299084.05
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,3/31/2018,256460.54
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,3/31/2018,203654.76
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,3/31/2018,312322.51
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,3/31/2018,244825.59
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,3/31/2018,211084.42
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,3/31/2018,246863.41
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,3/31/2018,253948.67
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,4/30/2018,202402.80
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,4/30/2018,212440.50
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,4/30/2018,299201.84
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,4/30/2018,256360.38
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,4/30/2018,203888.31
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,4/30/2018,313491.52
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,4/30/2018,245997.00
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,4/30/2018,211288.78
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,4/30/2018,247799.94
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,4/30/2018,255316.41
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,5/31/2018,202269.38
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,5/31/2018,212819.30
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,5/31/2018,298966.82
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,5/31/2018,255958.37
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,5/31/2018,203805.45
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,5/31/2018,313505.49
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,5/31/2018,247442.67
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,5/31/2018,211183.44
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,5/31/2018,247863.93
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,5/31/2018,256129.78
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6/30/2018,201919.78
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,6/30/2018,212758.08
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6/30/2018,298351.66
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,6/30/2018,255008.60
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6/30/2018,203731.66
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,6/30/2018,312612.50
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,6/30/2018,248445.69
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,6/30/2018,211048.22
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,6/30/2018,247563.52
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,6/30/2018,255718.56
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,7/31/2018,201873.29
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,7/31/2018,213163.74
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,7/31/2018,298213.71
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,7/31/2018,254631.07
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,7/31/2018,204042.88
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,7/31/2018,312514.53
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,7/31/2018,249818.85
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,7/31/2018,211489.40
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,7/31/2018,248581.91
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,7/31/2018,256106.35
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,8/31/2018,201973.91
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,8/31/2018,213069.24
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,8/31/2018,298247.85
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,8/31/2018,254096.92
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,8/31/2018,204294.71
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,8/31/2018,312477.24
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,8/31/2018,250684.30
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,8/31/2018,211720.70
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,8/31/2018,249618.97
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,8/31/2018,256147.74
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,9/30/2018,201813.55
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,9/30/2018,212745.00
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,9/30/2018,298103.98
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,9/30/2018,253666.23
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,9/30/2018,204211.80
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,9/30/2018,312515.91
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,9/30/2018,251031.06
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,9/30/2018,211544.23
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,9/30/2018,250387.93
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,9/30/2018,256867.51
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,10/31/2018,201124.02
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,10/31/2018,211883.58
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,10/31/2018,297640.06
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,10/31/2018,252802.90
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,10/31/2018,203730.06
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,10/31/2018,312289.00
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,10/31/2018,250694.57
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,10/31/2018,210734.69
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,10/31/2018,250496.71
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,10/31/2018,257738.83
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,11/30/2018,200373.45
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,11/30/2018,211568.55
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,11/30/2018,296882.70
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,11/30/2018,252019.28
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,11/30/2018,203197.23
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,11/30/2018,311901.11
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,11/30/2018,250705.24
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,11/30/2018,210037.60
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,11/30/2018,250746.47
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,11/30/2018,258862.44
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2018,200011.94
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,12/31/2018,211515.14
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2018,296268.93
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,12/31/2018,251469.14
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2018,203057.53
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,12/31/2018,311644.69
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,12/31/2018,250919.58
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,12/31/2018,209972.43
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,12/31/2018,251434.10
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,12/31/2018,259256.69
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2019,200667.72
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,1/31/2019,212146.76
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2019,296221.95
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,1/31/2019,251541.28
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2019,204139.88
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,1/31/2019,311529.84
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,1/31/2019,252290.46
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,1/31/2019,210939.49
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,1/31/2019,252967.50
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,1/31/2019,259509.91
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/28/2019,202209.36
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,2/28/2019,213092.17
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/28/2019,297576.67
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,2/28/2019,252731.87
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/28/2019,206598.30
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,2/28/2019,313375.57
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,2/28/2019,254079.72
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,2/28/2019,212316.45
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,2/28/2019,255667.41
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,2/28/2019,260944.65
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,3/31/2019,203956.82
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,3/31/2019,214605.04
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,3/31/2019,299696.46
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,3/31/2019,254239.89
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,3/31/2019,209451.19
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,3/31/2019,316499.93
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,3/31/2019,257042.56
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,3/31/2019,214266.84
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,3/31/2019,258629.00
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,3/31/2019,263328.07
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,4/30/2019,205360.38
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,4/30/2019,215755.85
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,4/30/2019,302054.40
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,4/30/2019,256091.82
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,4/30/2019,211997.28
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,4/30/2019,320812.44
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,4/30/2019,259347.96
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,4/30/2019,215619.18
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,4/30/2019,262448.81
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,4/30/2019,266496.32
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,5/31/2019,206708.48
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,5/31/2019,216561.85
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,5/31/2019,304317.53
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,5/31/2019,258362.71
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,5/31/2019,214129.95
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,5/31/2019,326194.85
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,5/31/2019,260767.92
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,5/31/2019,216759.37
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,5/31/2019,267107.27
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,5/31/2019,270349.62
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6/30/2019,208167.57
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,6/30/2019,216796.26
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6/30/2019,306366.15
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,6/30/2019,260804.78
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6/30/2019,216048.06
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,6/30/2019,331404.64
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,6/30/2019,261057.81
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,6/30/2019,217087.62
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,6/30/2019,271903.74
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,6/30/2019,274851.70
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,7/31/2019,209473.73
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,7/31/2019,216700.55
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,7/31/2019,307421.70
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,7/31/2019,262476.43
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,7/31/2019,217500.16
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,7/31/2019,334950.69
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,7/31/2019,261238.68
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,7/31/2019,217137.16
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,7/31/2019,275193.33
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,7/31/2019,279163.25
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,8/31/2019,209928.38
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,8/31/2019,216361.57
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,8/31/2019,307464.04
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,8/31/2019,262797.44
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,8/31/2019,218228.31
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,8/31/2019,335475.81
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,8/31/2019,261692.62
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,8/31/2019,216814.94
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,8/31/2019,275922.67
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,8/31/2019,281741.78
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,9/30/2019,210108.41
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,9/30/2019,216082.06
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,9/30/2019,307131.25
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,9/30/2019,262567.01
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,9/30/2019,218634.48
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,9/30/2019,335013.46
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,9/30/2019,262397.41
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,9/30/2019,216392.60
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,9/30/2019,276270.50
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,9/30/2019,282900.39
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,10/31/2019,210664.34
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,10/31/2019,216211.45
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,10/31/2019,307446.25
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,10/31/2019,262554.13
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,10/31/2019,219092.92
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,10/31/2019,334640.56
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,10/31/2019,263635.88
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,10/31/2019,215851.32
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,10/31/2019,276527.61
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,10/31/2019,283438.45
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,11/30/2019,211968.24
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,11/30/2019,216594.68
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,11/30/2019,308610.56
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,11/30/2019,263361.96
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,11/30/2019,220020.42
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,11/30/2019,336661.26
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,11/30/2019,265197.34
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,11/30/2019,215519.06
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,11/30/2019,278309.55
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,11/30/2019,284893.69
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2019,213287.38
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,12/31/2019,217129.56
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2019,309678.10
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,12/31/2019,264130.91
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,12/31/2019,221239.88
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,12/31/2019,338562.45
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,12/31/2019,266731.55
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,12/31/2019,215496.68
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,12/31/2019,279566.22
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,12/31/2019,287097.34
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2020,214376.53
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,1/31/2020,217465.58
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2020,310574.94
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,1/31/2020,264858.48
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,1/31/2020,222798.81
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,1/31/2020,340587.70
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,1/31/2020,267459.63
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,1/31/2020,215678.54
83467,17971,58012,zip,ND,ND,Casselton,"Fargo, ND-MN",Cass County,1/31/2020,281064.77
83492,20326,58051,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,1/31/2020,289310.98
83519,986,58103,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/29/2020,215024.42
82933,1320,56560,zip,MN,MN,Moorhead,"Fargo, ND-MN",Clay County,2/29/2020,217701.63
83520,1490,58104,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/29/2020,311023.15
83515,2184,58078,zip,ND,ND,West Fargo,"Fargo, ND-MN",Cass County,2/29/2020,265043.79
83518,3450,58102,zip,ND,ND,Fargo,"Fargo, ND-MN",Cass County,2/29/2020,224330.82
83489,13464,58047,zip,ND,ND,Horace,"Fargo, ND-MN",Cass County,2/29/2020,341850.58
82925,13904,56549,zip,MN,MN,Hawley,"Fargo, ND-MN",Clay County,2/29/2020,268007.31
82908,13962,56529,zip,MN,MN,Dilworth,"Fargo, ND-MN",Clay County,2/29/2020,216172.12
